,id,Date,mood,arousal,valence,activity,screentime (s),other (s),travel (s),weather (s),buu,coso,enga,fiof,teca
246,AS14.07,2014-04-01,6.6,-1.0,0.8,0.08076225802411184,14699.699999332433,55.382,,,1262.8320000000006,8469.544,4756.246,,11.0
247,AS14.07,2014-04-02,5.5,-1.25,0.25,0.15618745321820188,13329.964998483654,105.00299999999999,711.4649999999999,,3917.3050000000026,5166.096999999998,1723.7600000000002,,17.0
248,AS14.07,2014-04-03,6.2,-0.4,0.2,0.09026347679477338,8073.050000190733,45.366,265.369,,1054.5419999999997,4946.174000000001,3877.882,,5.0
249,AS14.07,2014-04-04,6.5,-0.75,0.0,0.04963037634408606,10023.579001665106,231.544,51.17,,1361.6980000000003,6264.237999999999,1674.868,,9.0
250,AS14.07,2014-04-05,6.0,0.0,0.6666666666666666,0.2313065813088305,5377.287999629977,119.30000000000001,149.298,,1983.9070000000006,2616.9349999999995,368.645,,14.0
251,AS14.07,2014-04-06,6.75,-0.75,1.0,0.05631576348488115,7656.606000900269,110.16499999999999,,,883.9079999999996,4378.342000000001,2405.196,,5.0
252,AS14.07,2014-04-07,5.4,-0.6,0.2,0.0805241620390383,16856.01399946213,233.405,,,1957.1019999999999,9551.31,5686.0599999999995,,1.0
253,AS14.07,2014-04-08,6.8,-0.4,0.6,0.07680102095483,9726.615999460215,178.111,,,1278.008,7743.690000000001,800.643,,1.0
254,AS14.07,2014-04-09,6.4,-1.0,0.6,0.0707902001380262,13731.390999317171,115.867,,,834.2739999999999,2959.0389999999998,1187.6930000000002,,4.0
255,AS14.07,2014-04-10,6.2,0.4,0.0,0.09895833333333331,5612.331000804907,41.149,22.179000000000002,,790.477,2901.0289999999995,1866.8070000000002,,10.0
256,AS14.07,2014-04-11,3.5,0.5,-1.0,0.06868288982259571,2235.206001043319,40.111000000000004,255.401,,409.2139999999999,1527.3749999999998,,,1.0
257,AS14.07,2014-04-12,6.4,0.0,0.75,0.15313380173005842,14799.426000356681,177.143,478.416,,1653.5809999999994,6936.956000000004,5463.314,,12.0
258,AS14.07,2014-04-13,6.5,-0.25,1.0,0.01631944444444443,8132.05100202561,42.219,,,728.6560000000001,4279.384999999998,1554.344,,5.0
259,AS14.07,2014-04-14,6.2,-0.2,0.4,0.03335375816993464,4822.974000215534,91.55600000000001,,,862.117,2449.8089999999997,2948.9429999999998,,3.0
260,AS14.07,2014-04-15,6.0,-0.75,0.5,0.019623337804315216,8726.610999822617,72.477,,,459.62800000000004,6955.172999999999,1236.7050000000002,,
261,AS14.07,2014-04-16,4.75,-1.25,0.0,0.10595602036110062,9003.359000205992,404.7820000000001,33.254,,1974.0159999999994,6829.295000000002,,,10.0
262,AS14.07,2014-04-17,3.8,-1.2,-0.4,0.1180908662900188,7809.418999671931,75.227,,,1242.1580000000001,4878.736,1645.609,,1.0
263,AS14.07,2014-04-18,5.2,-1.0,-0.4,0.047270114942528745,6566.541000366215,142.871,,,906.605,4200.381,1009.2810000000001,,3.0
264,AS14.07,2014-04-19,7.0,0.25,0.75,0.0031254706183548703,2050.995000600815,94.744,,,219.00899999999996,1469.0649999999998,138.52200000000002,,
265,AS14.07,2014-04-20,3.0,-2.0,-1.0,0.08680555555555557,6713.023000955578,10.042,,,183.99100000000004,2931.974,14.091,,
266,AS14.07,2014-04-21,6.6,-0.4,0.8,0.0617854683195592,9218.660998582844,97.31,734.992,,1140.1520000000003,8145.782000000002,2479.237,,
267,AS14.07,2014-04-22,6.0,-0.2,0.4,0.09099018199233716,5708.751999616627,120.34100000000001,,,1053.466,2848.4640000000004,1650.744,,2.0
268,AS14.07,2014-04-23,6.0,-0.6666666666666666,0.0,0.07537353651992687,11782.639000177385,151.669,81.312,,1868.3020000000006,9184.607000000005,493.78,,5.0
269,AS14.07,2014-04-24,5.6,-0.6,0.4,0.15798611111111102,3173.634999752045,166.793,,,447.6899999999998,3773.533,,,4.0
270,AS14.07,2014-04-25,3.3333333333333335,0.3333333333333333,-0.6666666666666666,0.07604166666666665,5443.733000278472,26.148000000000003,,,830.7389999999999,2931.3010000000004,1384.4,,6.0
271,AS14.07,2014-04-26,5.4,-0.4,-0.2,0.018915739069801877,7633.689001798637,220.19600000000003,,,1288.833,5744.6990000000005,326.22,,
272,AS14.07,2014-04-27,6.0,-0.6,0.4,0.013407752824023428,9327.362001657482,179.70300000000003,,,645.276,6742.786,441.7660000000001,,2.0
273,AS14.07,2014-04-28,6.75,0.25,0.75,0.09448967086834736,14356.782003402712,333.17299999999994,1.004,,3707.269,8944.511000000002,1194.625,,12.0
274,AS14.07,2014-04-29,5.0,-2.0,0.0,0.13463824767244986,6649.512000322343,42.602000000000004,,,2981.2530000000015,7041.026999999999,945.8900000000001,,10.0
275,AS14.07,2014-04-30,5.0,-2.0,0.5,0.02414791881612267,7197.648000955587,830.935,,,-80161.01800000001,10740.529999999999,1436.897,,
276,AS14.07,2014-05-01,5.0,-1.6666666666666667,-0.3333333333333333,0.10358452683650247,5441.058000802993,32.19,,,573.3939999999998,4928.237999999998,432.474,,
277,AS14.07,2014-05-02,6.2,-0.6,0.6,0.05910464220123313,5961.156999111181,427.039,,,2076.185,6922.692000000001,166.687,,
278,AS14.07,2014-05-03,5.666666666666667,-0.6666666666666666,0.0,0.07569444444444444,1797.8099997043612,37.375,,,290.056,1166.107,303.578,,1.0
279,AS14.07,2014-05-04,8.0,-1.0,1.0,0.08229166666666671,2201.717000484466,9.085,,,529.4329999999999,2411.682,153.38800000000003,,
280,AS14.07,2014-05-05,5.5,-1.5,0.5,,,,,,,,,,
281,AS14.08,2014-03-05,6.333333333333333,0.0,0.3333333333333333,,,,,,,,,,
282,AS14.08,2014-03-06,7.2,-0.6,0.6,,,,,,,,,,13.0
283,AS14.08,2014-03-07,7.4,0.6,1.2,,,,,,,,,,3.0
284,AS14.08,2014-03-08,7.0,0.0,1.0,,,,,,,,,,
285,AS14.08,2014-03-09,7.2,-1.0,1.2,,,,,,,,,,
286,AS14.08,2014-03-10,6.8,-1.0,0.6,,,,,,,,,,4.0
287,AS14.08,2014-03-11,6.6,0.4,0.4,,,,,,,,,,3.0
288,AS14.08,2014-03-12,7.0,0.6,1.0,,,,,,,,,,
289,AS14.08,2014-03-13,6.6,0.0,0.6,,825.9980003833765,208.855,,,182.27399999999997,488.139,,,11.0
290,AS14.08,2014-03-14,7.4,-0.2,1.2,,3377.3820006847386,42.257999999999996,1277.345,,793.089,1244.276,,,11.0
291,AS14.08,2014-03-15,6.4,-0.6,0.6,,1200.8120002746596,71.725,,,68.45599999999999,963.892,77.59,17.086,3.0
292,AS14.08,2014-03-16,7.0,-1.25,1.25,,2440.1029999256134,56.275,,,160.349,2222.867,,,
293,AS14.08,2014-03-17,5.4,0.0,0.2,0.00555555555555555,1418.6890001296993,68.395,,,56.58400000000001,12736.949999999999,,,
294,AS14.08,2014-03-18,6.4,-0.2,0.6,0.028491361781937872,1318.1699995994568,47.137,,,5.92,1120.333,142.79,,
295,AS14.08,2014-03-19,7.0,-0.2,1.0,0.0630171632209882,1827.4599990844717,64.36200000000001,,,68.03299999999999,1666.947,26.471,,1.0
296,AS14.08,2014-03-20,6.4,-0.2,0.8,0.05752387767589225,1096.5499994754791,48.01,,,4862.881000000001,948.766,,,1.0
297,AS14.08,2014-03-21,6.6,-0.4,0.6,0.008942302364652674,2857.9249997138973,52.181,,,264.18,3562.602999999999,,,4.0
298,AS14.08,2014-03-22,6.4,-0.4,0.8,0.022231454452349513,866.5940003395077,43.157000000000004,89.93799999999999,,26.632,4781.7789999999995,,,
299,AS14.08,2014-03-23,7.2,-0.2,0.8,0.04218482538831056,1374.5810003280642,4065.138,323.24100000000004,,168.64999999999998,1985.2519999999997,,,2.0
300,AS14.08,2014-03-24,6.8,-0.8,1.0,0.046307912762661635,1967.9929997920997,52.022999999999996,,,25.49,1894.267,,,
301,AS14.08,2014-03-25,7.2,-0.6,1.0,0.01689766184251478,726.2829999923707,46.936,,,73.604,1911.2869999999998,89.12,,1.0
302,AS14.08,2014-03-26,6.5,-0.25,0.5,0.08950139311864186,1818.4510009288795,45.978,,,341.87499999999994,1308.6850000000002,112.399,161.499,5.0
303,AS14.08,2014-03-27,6.333333333333333,0.0,0.5,0.08701150136063529,2483.2820003032693,56.986999999999995,,,510.90900000000005,4121.800000000001,,,6.0
304,AS14.08,2014-03-28,6.25,-0.25,0.5,0.016559762046113646,1936.6580002307896,52.028,,,1001.942,1665.6570000000002,,,13.0
305,AS14.08,2014-03-29,7.166666666666667,-0.16666666666666666,1.0,0.02494412062743703,1191.8290007114401,61.195,,,46.795,981.6689999999999,64.889,,2.0
306,AS14.08,2014-03-30,6.8,0.0,0.6,0.0784470781932718,779.892998933792,43.081999999999994,,,9.926,725.47,,,
307,AS14.08,2014-03-31,7.6,0.0,1.2,0.07893465181771635,1670.5409996509547,50.666,,,17.083,1687.7449999999994,20.184,,
308,AS14.08,2014-04-01,7.2,-1.0,1.0,0.062353854585312354,2074.4190006256113,59.789,,,31.209999999999997,2597.907,92.10499999999999,,
309,AS14.08,2014-04-02,6.6,-0.4,0.8,0.008289547359385427,696.8100006580353,51.733999999999995,,,54.01,2018.0279999999993,19.154,,
310,AS14.08,2014-04-03,7.0,0.0,1.3333333333333333,0.07876788563729693,2837.617998838426,107.15799999999999,,,87.04400000000001,3123.767,,,
311,AS14.08,2014-04-04,7.5,0.25,1.25,0.031123972587273636,1265.5080008506784,34.475,,,177.36200000000002,2506.9269999999997,,,2.0
312,AS14.08,2014-04-05,7.4,0.2,1.2,0.12841414141414143,1735.4479999542239,46.662,,,25.697,1585.3319999999999,76.908,,
313,AS14.08,2014-04-06,7.6,0.0,1.25,0.007280235288804587,1296.008000373841,34.396,,,80.16,864.779,11.032,,
314,AS14.08,2014-04-07,7.0,0.0,1.0,0.1024731337951504,4442.0539984703055,69.48,,,372.53,3627.7540000000004,368.396,,7.0
315,AS14.08,2014-04-08,6.5,-0.25,0.5,0.05814829222796918,2564.4870009422293,56.654,,,99.061,2651.204,93.167,,
316,AS14.08,2014-04-09,6.25,0.25,0.5,0.04036626596543954,2404.4000003337856,3613.7609999999995,,,118.67999999999999,3760.9030000000007,,,
317,AS14.08,2014-04-10,7.6,1.2,1.4,0.20657326274273782,4360.754999876021,82.531,,,137.889,4039.0159999999996,230.726,,
318,AS14.08,2014-04-11,7.6,0.6,1.0,0.0741355491619204,1581.9210007190704,48.116,,,54.95399999999999,1443.0689999999997,32.147,,1.0
319,AS14.08,2014-04-12,7.0,0.0,0.8,0.025027439155129103,767.0680000782012,108.72399999999999,,,,2431.8199999999997,,,
320,AS14.08,2014-04-13,7.6,0.0,1.2,0.004827095791619072,2078.9600002765656,119.435,,,13.190000000000001,3532.6230000000005,221.56300000000002,,
321,AS14.08,2014-04-14,6.6,0.2,0.6,0.06490308655585146,3426.0760009288815,122.03500000000001,,,120.409,3053.4080000000004,81.273,45.24100000000001,
322,AS14.08,2014-04-15,6.4,-0.8,0.6,0.03409090909090909,3149.47799921036,54.181,,,313.846,2779.1560000000004,36.189,,
323,AS14.08,2014-04-16,6.6,-0.6,0.8,0.0685973564143854,1724.2629995346065,45.32899999999999,,,155.672,1448.9590000000003,22.458,48.299,
324,AS14.08,2014-04-17,6.2,-1.0,0.8,0.09718156742586877,3259.406999349593,188.89899999999994,1114.8670000000002,,114.46900000000001,1693.1080000000006,144.71699999999998,,
325,AS14.08,2014-04-18,6.0,-0.4,0.6,0.049041986144740375,936.6079995632169,67.792,,,8.937,856.9479999999999,,,
326,AS14.08,2014-04-19,7.8,1.4,1.2,0.03900289438614025,2355.328998804096,46.93299999999999,,,353.68700000000007,1932.4269999999997,88.565,,
327,AS14.08,2014-04-20,6.4,-1.2,0.8,0.004899344795389425,1317.5869996547704,36.373000000000005,,,2324.069,5969.772,173.54199999999997,,
328,AS14.08,2014-04-21,6.4,-1.0,0.6,0.029294959666751913,2076.093999624253,31.308,,,96.148,1505.8539999999998,437.264,5.032,
329,AS14.08,2014-04-22,6.0,-0.6,0.4,0.07739994303879248,1819.2249996662135,46.998,,,109.49199999999999,1638.565,21.094,,
330,AS14.08,2014-04-23,5.6,0.0,0.4,0.12497602724903793,1554.5250003337856,51.104,,,153.90400000000002,1480.8080000000002,,,
331,AS14.08,2014-04-24,6.666666666666667,0.3333333333333333,1.0,0.1280059119507768,1965.227999448777,547.374,,,26.485999999999997,1825.239,82.896,,
332,AS14.08,2014-04-25,6.333333333333333,0.0,0.8,0.028321012544802848,2004.8570005893716,51.705,,,92.297,11164.289999999999,,163.344,
333,AS14.08,2014-04-26,6.0,-0.5,0.25,0.047178819444444485,702.6440005302428,29.159000000000002,,,276.46000000000004,394.19599999999997,,,
334,AS14.08,2014-04-27,6.0,-0.8333333333333334,0.6666666666666666,0.00542983716475096,2228.388000011444,34.178000000000004,,,100.223,1405.4140000000002,835.74,,3.0
335,AS14.08,2014-04-28,5.8,-0.8,0.6,0.02225241545893721,864.7580003738399,45.431,,,127.95499999999998,584.5189999999999,109.162,,
336,AS14.08,2014-04-29,5.75,-0.25,0.25,0.030996148459383758,2025.4379999637601,39.375,,,21.515,1851.3649999999998,111.408,,
337,AS14.08,2014-04-30,6.666666666666667,-0.5,1.0,0.034825039929764996,3999.0009987354206,38.314,,,38.78099999999999,3715.5060000000003,202.554,,
338,AS14.08,2014-05-01,7.0,0.4,0.8,0.03731409855296445,5458.796000480648,57.046,,,299.26,10376.119999999999,3751.7479999999996,,
339,AS14.08,2014-05-02,7.2,-0.4,1.0,0.1817380077030812,703.1720004081725,45.739999999999995,,,32.994,594.4549999999999,29.418000000000003,,
340,AS14.08,2014-05-03,7.4,0.4,1.0,0.22181372986475953,883.257999897003,36.627,,,137.247,1759.6350000000002,,,
341,AS14.08,2014-05-04,6.8,-0.2,1.0,0.04327761276924563,1968.6810004711153,34.334,,,473.789,1461.4189999999999,,,1.0
342,AS14.08,2014-05-05,6.666666666666667,-1.0,1.0,0.0026041666666666687,263.81499981880165,22.215,,,,241.06599999999997,,,
343,AS14.09,2014-03-21,7.0,0.0,1.0,,3007.833998918533,216.908,,,31.327,1221.0810000000004,1447.4559999999997,2.113,4.0
344,AS14.09,2014-03-22,7.0,0.0,0.6666666666666666,0.06284722222222221,4706.241000652313,147.031,193.317,3.02,150.06299999999996,2809.6230000000005,4606.764999999997,13.309000000000001,
345,AS14.09,2014-03-23,6.75,0.75,0.25,0.03333333333333332,7160.279999732973,68.39899999999999,193.588,,302.30799999999994,3206.106,35937.645000000004,,1.0
346,AS14.09,2014-03-24,7.25,0.5,0.5,0.07916666666666668,5929.984000682831,83.63300000000001,250.54899999999998,,405.627,4054.9560000000015,1067.7350000000001,58.583000000000006,
347,AS14.09,2014-03-25,6.2,0.4,-0.2,0.025694444444444447,7212.193001270292,72.38,32.474000000000004,17.433,330.63800000000003,2540.234000000001,3985.338999999997,116.376,1.0
348,AS14.09,2014-03-26,7.75,0.5,0.75,0.0863155761862658,8552.027000188831,46.913,,,701.4360000000001,1824.0280000000002,2757.0009999999997,62.352999999999994,5.0
349,AS14.09,2014-03-27,7.8,-0.4,0.8,0.027083333333333348,4169.42199897766,96.62199999999999,1.01,14.395999999999999,323.06,1292.2690000000002,2440.000000000001,,1.0
350,AS14.09,2014-03-28,8.25,-0.25,1.0,0.07977843915343913,10467.48400187493,245.898,983.7690000000001,,598.135,2935.6810000000005,5631.858000000001,62.167,4.0
351,AS14.09,2014-03-29,8.0,-0.4,1.0,0.08229166666666667,7516.976999044418,63.888999999999996,157.702,,458.15399999999994,3667.070000000002,3166.781,,5.0
352,AS14.09,2014-03-30,7.75,-1.0,1.0,0.11195652173913047,8669.2909989357,41.815,,50.67,1388.0739999999998,3985.414,3177.5580000000023,21.601,3.0
353,AS14.09,2014-03-31,7.0,-0.2,0.2,0.08333333333333336,6808.904999494551,49.509,576.3829999999999,,627.418,3373.753,2077.0020000000004,101.38199999999999,3.0
354,AS14.09,2014-04-01,7.6,0.0,0.6,0.07986111111111115,12936.086001157757,64.097,137.18,,3023.7139999999995,5366.622999999999,4216.561000000001,123.632,5.0
355,AS14.09,2014-04-02,6.2,0.2,0.0,0.041386554621848724,3616.184999942782,78.42599999999999,,32.864000000000004,1361.671,731.9230000000001,1408.9719999999998,,2.0
356,AS14.09,2014-04-03,7.6,0.0,0.6,0.18090277777777775,6119.871999502182,90.741,1508.7710000000002,,668.4709999999999,2216.2439999999997,1529.534,101.33000000000001,3.0
357,AS14.09,2014-04-04,7.25,-0.75,0.75,0.07604166666666665,6912.645999670028,61.001,275.002,,279.239,3268.852999999999,2977.733000000001,47.772000000000006,4.0
358,AS14.09,2014-04-05,7.5,0.0,0.75,0.11562500000000003,5465.093000888824,76.69700000000002,,,54.057999999999986,3131.2789999999995,2198.315,1.012,
359,AS14.09,2014-04-06,6.8,-0.4,0.8,0.13888888888888887,7160.648002386094,52.748999999999995,,24.224,296.112,3149.0,3578.599000000001,55.735,
360,AS14.09,2014-04-07,6.2,-0.5,0.0,0.07812500000000004,5353.679001808165,63.722,348.162,90.352,174.613,2936.5790000000006,1657.5469999999993,79.381,
361,AS14.09,2014-04-08,7.2,0.0,0.6,0.08645833333333332,4055.7270002365126,65.994,389.942,,219.268,1757.3480000000004,17314.980999999996,161.223,1.0
362,AS14.09,2014-04-09,6.5,0.25,0.25,0.034126984126984145,4303.1010003089905,29.333999999999996,26.014,,455.006,1743.5170000000005,2041.4039999999995,23.372,3.0
363,AS14.09,2014-04-10,6.0,0.75,0.0,0.03035714285714286,2158.587001562118,19.387,,,196.06600000000003,1023.1380000000001,921.5539999999997,,1.0
364,AS14.09,2014-04-11,6.8,0.0,0.6,0.11428571428571428,5562.076999187466,19.296,598.908,,155.31500000000003,765.301,690.9629999999999,23.749000000000002,
365,AS14.09,2014-04-12,7.0,0.0,0.8,0.06944444444444445,2841.563000202179,52.751999999999995,,,59.098000000000006,1664.7170000000003,1146.349,,2.0
366,AS14.09,2014-04-13,6.0,-0.8,0.0,0.1722222222222222,1216.8459997177124,15.208,411.041,,13.195,503.45700000000005,273.8819999999999,,1.0
367,AS14.09,2014-04-14,5.8,-0.2,-0.2,0.08333333333333319,823.1890001296997,25.479,77.72,,75.483,186.68600000000004,482.67,5.029,2.0
368,AS14.09,2014-04-15,6.0,0.0,0.0,0.08854166666666669,1799.8969995975488,11.277000000000001,,,120.66499999999999,595.632,1042.797,148.776,2.0
369,AS14.09,2014-04-16,5.5,-0.5,-0.25,0.015584415584415586,588.7820003032683,29.612,,,10.120999999999999,262.839,419.4920000000001,,
370,AS14.09,2014-04-17,7.0,0.0,0.75,0.11045653907496013,2211.4480004310594,32.259,43.02400000000001,,188.34400000000002,1268.0370000000003,651.9979999999997,36.512,2.0
371,AS14.09,2014-04-18,6.6,-1.2,0.6,0.11473829201101932,2364.1620001792908,12.052999999999999,22.127,,133.102,554.6120000000001,1488.6919999999993,152.571,3.0
372,AS14.09,2014-04-19,8.0,0.25,1.0,0.11314935064935065,1896.4769990444192,20.803,475.38599999999997,,13.157,797.97,584.2470000000001,4.0280000000000005,
373,AS14.09,2014-04-20,6.25,0.0,0.25,0.041548295454545435,421.08100032806396,,61.328,,2.012,516.102,208.96999999999997,,
374,AS14.09,2014-04-21,6.5,-1.0,0.5,0.015309343434343441,848.1339998245236,16.339,,,176.962,66.779,554.8820000000001,32.885999999999996,2.0
375,AS14.09,2014-04-22,6.6,-0.2,0.4,0.06439393939393938,2612.3979995250684,,,,814.349,862.3900000000001,1426.935,,15.0
376,AS14.09,2014-04-23,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.03922032828282828,2925.293999671936,23.765,,,840.992,793.255,1200.4119999999998,71.327,4.0
377,AS14.09,2014-04-24,7.2,0.2,1.0,0.042032828282828276,763.8369996547699,7.085,4.024,5.032,23.392,302.979,422.5449999999998,,5.0
378,AS14.09,2014-04-25,7.25,0.25,1.0,0.11581439393939394,1263.7550008296964,25.512999999999998,,14.065999999999999,75.283,644.2679999999999,976.6480000000004,47.888999999999996,
379,AS14.09,2014-04-26,8.0,0.0,1.0,0.11026936026936031,1797.34500002861,38.775000000000006,,25.462,74.732,1059.9480000000003,404.5199999999999,203.255,
380,AS14.09,2014-04-27,6.25,-1.0,0.25,,,,,,,,,,
381,AS14.09,2014-04-28,6.6,0.0,0.6,,,,,,,,,,
382,AS14.09,2014-04-29,6.75,-0.5,0.5,,,,,,,,,,
383,AS14.09,2014-04-30,7.0,-0.5,0.75,,,,,,,,,,
384,AS14.09,2014-05-01,7.5,-0.25,0.75,,,,,,,,,,
385,AS14.09,2014-05-02,7.6,0.0,0.8,,,,,,,,,,
386,AS14.09,2014-05-03,7.75,0.25,0.75,,,,,,,,,,
387,AS14.09,2014-05-04,6.6,0.2,0.4,,,,,,,,,,
388,AS14.09,2014-05-05,6.0,-1.0,0.5,,,,,,,,,,
389,AS14.12,2014-03-15,5.5,0.0,-0.5,,,,,,,,,,7.0
390,AS14.12,2014-03-27,7.0,-0.5,1.0,0.14829053656064528,6065.7110004425085,71.905,,,740.7679999999999,5324.243,207.387,,2.0
391,AS14.12,2014-03-28,6.75,0.0,0.75,0.11218869731800768,10478.017000198368,77.908,,,4869.256000000004,6109.943999999998,3861.5419999999995,,9.0
392,AS14.12,2014-03-29,6.75,1.0,1.0,0.12607506942792832,9956.59399938583,51.707,101.11800000000001,,6615.183000000002,2485.072,1001.0590000000002,,5.0
393,AS14.12,2014-03-30,5.8,-0.2,0.25,0.050002669288337596,3085.156000614166,53.669000000000004,,,820.5999999999997,1705.2269999999999,473.693,,1.0
394,AS14.12,2014-03-31,6.4,0.4,0.4,0.07254649006645172,3845.627000093461,47.557,772.399,,954.0350000000001,1573.378,422.681,28.229,1.0
395,AS14.12,2014-04-01,6.4,0.4,0.75,0.14079215484201238,8892.60899925232,44.646,68.07900000000001,,1334.3879999999995,6182.266000000001,755.0579999999999,55.378,2.0
396,AS14.12,2014-04-02,6.0,-0.4,0.3333333333333333,0.14706022748475056,13215.448000431052,77.77900000000001,25.71,,841.6619999999997,4907.239,759.0949999999999,526.0,3.0
397,AS14.12,2014-04-03,5.4,0.4,0.0,0.1573412698412698,10063.44200181961,40.63,373.78600000000006,,2386.1180000000027,6973.971999999998,1194.8059999999998,981.647,3.0
398,AS14.12,2014-04-04,6.5,0.75,0.6666666666666666,0.13877989048726838,7406.303998708725,45.5,1689.1170000000006,,1238.8330000000008,3576.852,359.466,525.1369999999998,11.0
399,AS14.12,2014-04-05,6.2,0.0,0.4,0.15029831343020303,4866.7180008888245,66.791,214.084,,1613.1799999999994,2299.698,1455.885,39.611,4.0
400,AS14.12,2014-04-06,6.25,0.25,0.75,0.08721111947339887,2818.029000282286,39.345,346.34400000000005,,567.62,1227.8200000000002,636.3249999999999,,
401,AS14.12,2014-04-07,6.4,0.2,1.0,0.12565511935667537,5998.457000255585,59.736000000000004,248.58500000000004,,1641.3430000000003,3377.4700000000003,886.329,54.415,
402,AS14.12,2014-04-08,6.25,0.0,0.25,0.11765497159315708,7995.54100036621,44.583000000000006,117.34400000000001,,3070.942000000001,4756.235,1452.7679999999998,295.003,2.0
403,AS14.12,2014-04-09,5.25,0.0,-0.5,0.16551672904404247,11045.185998439789,41.01,65.869,,30537.21399999998,5739.623,2517.467,218.065,
404,AS14.12,2014-04-10,6.4,0.2,0.6,0.1338207834315732,7782.513999700544,56.132,,,2114.53,5508.060000000001,443.37,,
405,AS14.12,2014-04-11,6.6,-0.5,1.0,0.07151068346684088,4888.1749980449695,45.553000000000004,232.48200000000003,,9721.517000000002,2743.583,381.99099999999993,,2.0
406,AS14.12,2014-04-12,6.8,0.0,0.8,0.08403201429421402,7295.199000358581,72.906,597.0329999999998,,2876.469,4139.8499999999985,673.5399999999998,11.059000000000001,
407,AS14.12,2014-04-13,5.6,0.6,0.0,0.09538332496422718,8651.996002197266,70.06200000000001,156.096,,1244.197,5728.859999999999,1137.7169999999999,45.218,3.0
408,AS14.12,2014-04-14,6.6,-0.4,0.8,0.08742418577600534,7834.323999404911,74.52100000000002,,,1632.2999999999997,4314.298000000001,1671.0329999999994,22.081000000000003,1.0
409,AS14.12,2014-04-15,6.8,0.2,1.0,0.12005049713493486,7183.024999380112,53.343999999999994,,,2357.736999999999,5342.001,277.298,213.88799999999998,6.0
410,AS14.12,2014-04-16,7.0,0.0,1.0,0.19809923260395693,7032.783002853393,62.984,129.132,,2876.7180000000003,4009.191999999999,990.0509999999999,,5.0
411,AS14.12,2014-04-17,6.8,-0.6,0.8,0.13106163600075882,7747.718999624252,49.81,262.063,,1113.758,5676.718,434.02,174.85899999999998,2.0
412,AS14.12,2014-04-18,6.6,-0.6,0.8,0.07997912314877687,5904.472999334335,54.297999999999995,476.1579999999999,,800.883,3465.167,768.6220000000001,9.264,
413,AS14.12,2014-04-19,5.8,0.4,0.4,0.16716522568030542,7279.017001152038,59.983000000000004,93.026,,32945.27599999999,3884.7209999999995,862.0149999999999,,6.0
414,AS14.12,2014-04-20,6.4,0.4,1.0,0.22026726549487374,15072.07299971581,51.321,430.58500000000004,,3898.735999999999,5343.9450000000015,1873.8410000000001,82.47,
415,AS14.12,2014-04-21,6.0,-0.25,0.75,0.0702309086923999,4222.318999528884,45.51,83.25099999999999,,1246.093,2919.7519999999995,172.176,,1.0
416,AS14.12,2014-04-22,6.5,0.25,1.0,0.16462706487320147,18346.558000326168,58.138999999999996,1367.324,,2521.8739999999993,8385.597,5768.909,35.153000000000006,2.0
417,AS14.12,2014-04-23,5.8,0.0,0.8,0.11449388733473975,5621.264999151228,39.926,256.50199999999995,,1266.9849999999983,3677.6929999999998,626.889,44.187,6.0
418,AS14.12,2014-04-24,6.6,-0.6,0.6,0.08522280013775357,6934.605998277666,41.343999999999994,659.855,,3131.0499999999984,4018.356,745.8890000000001,273.467,1.0
419,AS14.12,2014-04-25,5.6,0.2,0.2,0.13467870198927026,4744.062000751495,46.248,782.1739999999999,44.409,2124.502999999999,2343.0729999999994,97.38900000000001,78.27,4.0
420,AS14.12,2014-04-26,7.0,0.25,1.0,0.33257710575112787,3425.8209993839246,42.465,761.637,22.066,979.5779999999997,1306.811,337.142,,6.0
421,AS14.12,2014-04-27,6.0,0.0,0.75,0.19347949106485993,5069.17399930954,67.653,1366.3989999999997,86.67200000000001,759.4559999999994,1970.302,624.5050000000002,15.093,1.0
422,AS14.12,2014-04-28,6.6,-0.6,1.0,0.0853976874322089,3979.294000387192,44.43899999999999,128.399,,1955.5389999999998,2464.0939999999996,378.06100000000004,63.18899999999999,10.0
423,AS14.12,2014-04-29,6.0,-0.4,1.0,0.07919763729171321,6085.489000082017,48.704,,,2113.077,4560.925,359.93899999999996,171.43,4.0
424,AS14.12,2014-04-30,6.25,-0.25,0.6666666666666666,0.12199319253000575,6141.152999639512,36.543,476.3210000000001,,1685.3579999999997,3618.7030000000004,1044.3830000000003,36.22,2.0
425,AS14.12,2014-05-01,6.2,-0.2,0.5,0.0955700386338233,10759.314000368113,60.44,284.95399999999995,,1458.8099999999997,5952.991999999999,1138.4479999999999,505.486,2.0
426,AS14.12,2014-05-02,5.5,0.0,0.5,0.1309995432502886,17130.235999345776,45.013000000000005,245.935,,2627.175999999999,7560.022999999997,2755.814999999999,286.49699999999996,1.0
427,AS14.12,2014-05-03,5.6,-0.4,0.2,0.08514009749880902,5445.758001565932,47.693000000000005,1.026,,2840.107999999998,3167.3129999999996,474.135,122.5,2.0
428,AS14.12,2014-05-04,4.8,-0.8,-0.2,0.11459872269952805,7504.151001453397,44.190999999999995,,,3155.5840000000003,4994.767,1252.7220000000002,,
429,AS14.12,2014-05-05,6.0,0.0,0.3333333333333333,0.03204185520361987,2281.6200006008153,24.093999999999998,,,1344.7480000000012,1537.152,135.693,,2.0
