id,Date,mood,arousal,valence,activity,screentime..s.,other..s.,travel..s.,buu,coso,enga,fiof,teca
AS14.06,2014-03-31,7.159999999999999,-0.2000000000000004,0.5999999999999996,0.1052917535606979,6958.357399845108,124.08540000000012,241.81243300970854,1777.4525999999992,4191.734800000001,1510.1149999999986,138.46654271356815,5.8
AS14.07,2014-03-31,6.546666666666665,-0.40000000000000036,0.47999999999999965,0.10146387273076478,7228.479799795148,80.00800000000012,246.70743300970852,1470.582599999999,4314.5902000000015,1906.9779999999987,184.82201407035217,5.8
AS14.08,2014-03-31,6.626666666666665,-0.24000000000000035,0.6399999999999996,0.08597621836145267,6607.758799886699,73.79300000000012,246.70743300970852,1236.739399999999,3748.148600000002,1840.0217999999986,184.82201407035217,3.516646706586826
AS14.09,2014-03-31,6.546666666666665,-0.3600000000000003,0.5599999999999996,0.0859161681090176,6089.890999794002,63.937600000000124,310.6999747572813,952.1917999999989,3540.362200000002,1915.5285999999985,189.6002140703522,3.316646706586826
AS14.12,2014-03-31,6.466666666666666,-0.20000000000000034,0.4399999999999996,0.08935720176850843,6603.368199968334,49.041000000000125,413.89571650485414,1056.4761999999987,3738.6870000000017,1746.1219999999987,140.6395427135682,3.116646706586826
AS14.13,2014-03-31,6.466666666666666,-0.40000000000000036,0.47999999999999965,0.11568148854150542,6193.706199455259,54.089800000000125,413.89571650485414,761.6693999999989,3474.935000000002,1490.6033999999986,189.7416140703522,3.116646706586826
AS14.14,2014-03-31,6.95,-0.25000000000000033,0.6299999999999997,0.1147193083432833,4174.819599390025,52.32380000000012,423.60857475728136,1112.3169999999986,2223.791400000002,974.6435869415785,189.74161407035217,3.116646706586826
AS14.15,2014-03-31,6.87,-0.21000000000000035,0.5899999999999996,0.09893237797974001,5060.267992315347,77.29540866359451,423.60857475728136,1426.0298110623348,2660.523337223698,1213.5291738831586,189.74161407035217,6.0
AS14.16,2014-03-31,6.67,-0.22000000000000036,0.6166666666666663,0.10921377290427856,3713.2463924027047,69.02420866359452,359.61603300970853,1303.0160110623349,1996.386937223698,1041.0511608247386,224.07168542713617,7.4
AS14.19,2014-03-31,6.830000000000001,-0.38000000000000034,0.7366666666666662,0.12072867480083724,4182.4353922939845,68.4462086635945,252.77963300970856,1283.7158110623345,2723.4995372236976,1199.437347766319,273.03235678392014,8.6
AS14.20,2014-03-31,6.830000000000001,0.019999999999999664,0.7766666666666663,0.06478329664957684,3095.3757926559983,88.6410173271889,252.77963300970856,1492.2130221246705,2039.1953372236978,1214.6119347078989,273.03235678392014,9.2
AS14.23,2014-03-31,6.980000000000001,0.019999999999999664,0.9266666666666662,0.13207519293950118,5659.492392454193,100.17141732718889,208.33137475728137,1280.5396221246706,3676.4929372236984,1842.8081477663188,273.03235678392014,8.2
AS14.26,2014-03-31,6.94,0.09999999999999966,0.8066666666666663,0.15588694339997758,5659.492392454192,100.17141732718889,208.33137475728137,1280.5396221246708,3676.4929372236984,1842.8081477663188,273.03235678392014,5.316646706586826
AS14.28,2014-03-31,7.040000000000001,0.14999999999999963,0.7399999999999997,0.1337691151347684,6018.820392379805,106.65041732718889,208.33137475728137,1442.982822124671,3822.7549372236986,1636.0859608247388,250.32528542713618,4.233293413173652
AS14.30,2014-03-31,7.12,0.06999999999999965,0.7399999999999997,0.15464881693578364,7374.868192539252,148.00501732718888,170.90157475728137,1482.478822124671,4870.321937223698,1670.5833738831589,250.32528542713618,3.7499401197604785
AS14.01,2014-04-01,6.92,-0.05000000000000036,0.5799999999999997,0.17583746547833085,10805.506592998547,137.13820866359447,442.5417165048542,1545.980011062335,7093.2987372236985,1680.736586941579,323.76161407035215,3.1499401197604784
AS14.02,2014-04-01,6.9,-0.040000000000000355,0.43999999999999967,0.1516266404776946,8282.334992656757,155.02300866359445,504.74591650485416,1631.6786110623348,5550.377137223698,825.0131869415791,323.76161407035215,3.5499401197604783
AS14.03,2014-04-01,7.0200000000000005,-0.08000000000000035,0.43999999999999967,0.1472977580464804,7703.937199687947,160.56500000000008,504.74591650485416,1423.2817999999988,4918.455800000002,907.401599999999,293.3813427135682,3.033293413173652
AS14.05,2014-04-01,7.12,-0.08000000000000035,0.6399999999999997,0.15809272184347437,8258.304799652089,166.19120000000007,504.74591650485416,1364.6135999999988,5392.7004000000015,1055.0107999999989,316.08841407035214,3.033293413173652
AS14.06,2014-04-01,7.15,0.07999999999999965,0.5899999999999996,0.15635954481310455,7338.116599512097,127.25540000000005,545.8163747572813,1423.9075999999989,4555.113200000002,1106.0859999999989,316.08841407035214,2.7166467065868263
AS14.07,2014-04-01,7.2700000000000005,-0.1600000000000003,0.7499999999999997,0.1488233478753797,6843.2753989696375,114.09380000000006,274.1762330097084,1295.8433999999986,4021.9034000000015,1804.259599999999,242.65208542713617,4.716646706586826
AS14.08,2014-04-01,7.230000000000001,-0.32000000000000034,0.7899999999999997,0.10890201235463137,6598.61159968375,88.76900000000005,256.42029126213566,744.0825999999986,4238.7386000000015,1807.2853999999988,242.65208542713617,5.033293413173652
AS14.09,2014-04-01,7.230000000000001,-0.40000000000000036,0.8299999999999995,0.1053913665475914,8544.670000028607,60.94160000000004,232.57223300970844,1240.0927999999985,5169.703600000002,2325.286799999999,243.15228542713618,5.633293413173652
AS14.12,2014-04-01,7.110000000000001,-0.3200000000000004,0.7799999999999996,0.11792460039300381,9394.73680000305,56.13500000000003,194.90397475728122,1400.7255999999984,5775.036000000002,2292.4889999999987,199.62141407035216,5.116646706586826
AS14.13,2014-04-01,7.0600000000000005,-0.6200000000000003,0.8299999999999995,0.16050354502467884,9219.42200016975,72.01220000000004,194.90397475728122,1776.3367999999984,6196.782000000001,2105.287399999999,199.62141407035216,5.716646706586826
AS14.14,2014-04-01,6.980000000000001,-0.4200000000000004,0.7499999999999997,0.15475220676374474,6365.6588002681765,68.97620000000003,194.90397475728122,1576.2209999999984,4528.386400000001,1396.9605869415789,199.62141407035216,4.4332934131736526
AS14.15,2014-04-01,6.980000000000001,-0.10000000000000035,0.7499999999999997,0.19664651521176169,6104.746000146869,92.12320866359444,194.90397475728122,1627.6505999999986,4155.769200000002,1621.4619738831589,199.62141407035216,4.516646706586826
AS14.16,2014-04-01,6.62,-0.18000000000000035,0.7499999999999996,0.24336217981535727,3812.239599895473,114.40861732718884,175.65777475728123,1042.5473999999983,3131.0902000000015,1021.072160824739,229.50148542713615,3.7166467065868263
AS14.17,2014-04-01,6.82,-0.14000000000000037,0.7999999999999996,0.24455902728311568,3161.799000263211,165.27581732718886,189.59817475728124,988.0159999999984,2923.969000000002,1292.287760824739,376.37188542713614,4.516646706586826
AS14.19,2014-04-01,6.6,0.15999999999999964,0.6399999999999997,0.18350272382974628,2377.034000349041,147.93181732718887,189.59817475728124,462.1725999999984,2200.2980000000016,1393.916747766319,376.3718854271362,3.516646706586826
AS14.20,2014-04-01,6.609999999999999,0.15999999999999964,0.5599999999999997,0.17310161048585798,2296.783600378033,174.99622599078324,189.59817475728124,417.3899999999984,2949.0657372236974,1341.6433608247391,376.3718854271362,3.4
AS14.23,2014-04-01,6.669999999999999,0.03999999999999963,0.7599999999999998,0.2209960308802784,3983.50080018043,147.02201732718885,210.22131650485403,667.8819999999984,4067.8011372236992,1267.281373883159,350.1264140703522,3.316646706586826
AS14.26,2014-04-01,6.83,0.19999999999999965,0.5999999999999998,0.18211989451493701,4908.346593055778,147.02201732718885,253.31557475728124,965.3718110623344,4793.436474447395,1267.281373883159,350.1264140703522,4.316646706586826
AS14.28,2014-04-01,6.85,0.07999999999999965,0.39999999999999974,0.1780866120654668,5500.214192686131,109.30221732718887,295.8043747572812,1503.7878110623344,4792.6992744473955,938.668173883159,206.7110140703522,3.516646706586826
AS14.30,2014-04-01,7.13,-0.16000000000000034,0.5999999999999996,0.18282326242368,7362.4433923817105,173.85601732718885,250.17531650485404,2388.255411062334,4992.549674447395,1739.346986941579,163.55734271356818,4.9166467065868265
AS14.32,2014-04-01,7.4799999999999995,-0.3600000000000003,0.8999999999999997,0.2066350128841564,7899.665392217679,191.7896086635945,250.17531650485404,2432.406211062334,4544.189337223699,1675.5937869415786,115.17627135678417,4.9166467065868265
AS14.01,2014-04-02,7.279999999999999,-0.2933333333333337,0.6333333333333331,0.1247588352523012,10330.679392395068,292.9672086635945,229.55217475728122,2915.386611062334,5348.279337223697,1775.7085869415787,154.46687135678417,4.8
AS14.02,2014-04-02,7.239999999999999,-0.49333333333333373,0.6333333333333331,0.1647711971517516,10487.888399887073,283.61120000000005,229.55217475728122,2991.099199999998,5226.063200000001,1737.0769999999986,154.46687135678417,4.0
AS14.03,2014-04-02,7.219999999999999,-0.4533333333333337,0.7533333333333331,0.15518682882244428,9440.787600183476,281.30300000000005,170.3361747572812,2411.176599999998,4361.580000000002,2039.7637999999984,156.76387135678416,4.0
AS14.05,2014-04-02,7.06,-0.25333333333333374,0.7133333333333332,0.13838204086027803,7536.972800111767,229.4076000000001,215.96523300970838,1521.4963999999982,3623.1640000000016,1126.4637999999984,199.91754271356814,3.316646706586826
AS14.06,2014-04-02,6.8199999999999985,-0.1733333333333337,0.49333333333333307,0.1470807946014822,8830.525200462338,188.1080000000001,169.1055747572812,1589.2085999999983,4753.525200000002,1283.2673999999984,227.09214271356814,3.316646706586826
AS14.07,2014-04-02,6.619999999999999,-0.4900000000000003,0.4099999999999997,0.157934963117478,7224.816000175479,100.80040000000008,260.114516504854,1581.5255999999983,3716.955000000001,1359.3441999999984,214.04701407035213,5.9166467065868265
AS14.08,2014-04-02,6.659999999999999,-0.4500000000000003,0.6099999999999998,0.0957687602294283,5987.412399959568,85.39840000000008,260.114516504854,1199.4855999999984,3468.4958000000006,1158.8841999999986,214.04701407035213,6.4332934131736526
AS14.09,2014-04-02,6.42,-0.4500000000000003,0.48999999999999977,0.08830844349641478,6037.801399803166,81.31520000000008,300.5695747572812,1300.9801999999984,3450.7688000000003,1044.3777999999986,251.82588542713614,6.4332934131736526
AS14.12,2014-04-02,6.220000000000001,-0.4900000000000002,0.35666666666666635,0.10309526073851805,8008.382400083554,74.32720000000008,254.42751650485403,1354.4605999999983,4020.9392000000007,1065.8955999999985,302.41941407035216,6.116646706586826
AS14.13,2014-04-02,6.34,-0.6100000000000002,0.4766666666666664,0.14482634554443624,8010.609399318707,82.59240000000007,301.2871747572812,1313.0247999999983,6874.5244,898.0981999999985,323.62588542713615,6.233293413173652
AS14.14,2014-04-02,6.640000000000001,-0.5600000000000002,0.6266666666666664,0.12628635552575979,5500.590999460223,64.40520000000006,210.2782330097084,839.5335999999985,5887.804000000001,796.2685869415785,323.62588542713615,3.7499401197604785
AS14.15,2014-04-02,6.760000000000001,-0.3200000000000002,0.6666666666666664,0.1625252714507081,5693.490399312976,55.66460000000008,210.2782330097084,891.1909999999986,5750.530800000001,1035.3601738831585,270.83221407035217,4.4332934131736526
AS14.16,2014-04-02,6.8,-0.4000000000000002,0.8666666666666665,0.16034280278748883,6699.15899934769,75.08420866359448,210.2782330097084,624.8103999999985,5625.443400000002,996.4881608247385,270.83221407035217,4.833293413173652
AS14.17,2014-04-02,7.1,-0.2700000000000002,0.9499999999999998,0.14896609024060872,5536.420599174495,97.12640866359448,235.24703300970842,696.2465999999985,5093.190000000001,1188.2847608247384,198.99101407035218,4.4332934131736526
AS14.19,2014-04-02,7.140000000000001,-0.0700000000000002,0.9499999999999998,0.09015721220322474,4068.547799825664,85.36100866359448,235.24703300970842,735.1647999999984,1029.2338000000018,1315.3051477663184,198.99101407035218,4.116646706586826
AS14.20,2014-04-02,7.040000000000001,0.1299999999999998,0.7999999999999998,0.0908856375041867,4367.918800115581,86.17120866359447,202.6497747572812,527.3435999999986,1283.727800000002,1102.1391608247384,198.99101407035218,4.116646706586826
AS14.23,2014-04-02,7.0,0.0699999999999998,0.7999999999999998,0.14685842614846928,6296.497400188442,102.57900866359448,392.35811650485397,773.9813999999985,2014.2066000000018,1566.3671738831586,251.78468542713617,3.316646706586826
AS14.26,2014-04-02,7.0,0.10999999999999979,0.5999999999999999,0.1645753343477952,5787.148393020684,102.57900866359448,392.35811650485397,1085.1572110623345,2767.1903372236975,1566.3671738831586,251.78468542713617,2.916646706586826
AS14.28,2014-04-02,6.859999999999999,0.019999999999999785,0.5299999999999998,0.1551831368230539,6684.271193275499,85.96840866359449,394.2741165048539,1425.2752110623346,3587.1459372236977,1412.2975738831585,273.32568542713614,3.116646706586826
AS14.29,2014-04-02,7.039999999999999,0.10999999999999979,0.6299999999999997,0.17046669013387927,6858.784393081711,111.8196086635945,394.27411650485385,1355.5720110623347,3962.2781372236977,1170.7797869415785,293.73981407035217,2.916646706586826
AS14.30,2014-04-02,7.26,-0.010000000000000208,0.6999999999999997,0.18978964381517796,8218.193792638824,290.28240866359454,426.87137475728105,1389.8550110623346,4588.345137223698,1680.4239869415785,241.74294271356817,2.916646706586826
AS14.31,2014-04-02,7.193333333333333,-0.11000000000000021,0.6333333333333332,0.14288343327505118,8621.758992443123,289.7680086635945,237.16303300970822,1405.8220110623347,3866.2097372236976,1006.5175869415783,198.77027135678418,2.316646706586826
AS14.32,2014-04-02,7.313333333333334,-0.11000000000000021,0.6333333333333332,0.15205787573155377,8658.23059926031,271.25960000000015,237.16303300970822,1200.1803999999986,3509.5286000000015,1288.3227999999983,155.01560000000018,3.316646706586826
AS14.01,2014-04-03,7.233333333333334,-0.31000000000000016,0.5533333333333332,0.1532624348479132,10561.12359924315,293.05260000000015,208.95263300970822,1121.1409999999983,5758.843200000001,1357.5029999999983,115.36260000000019,3.7166467065868263
AS14.02,2014-04-03,6.6833333333333345,-0.41000000000000014,0.25333333333333324,0.1870473385488708,11378.415399551379,270.18920000000014,221.32737475728104,1327.6905999999983,5881.370600000001,1465.8557999999985,94.94847135678418,3.7166467065868263
AS14.03,2014-04-03,6.723333333333334,-0.29000000000000015,0.3333333333333332,0.17102574982164293,10026.209599828708,106.35020000000017,221.32737475728104,5118.489999999998,5091.3474000000015,1345.0871999999983,106.75947135678419,3.0
AS14.05,2014-04-03,6.83,-0.4900000000000001,0.35999999999999976,0.13461264338769935,8280.294599771494,106.16840000000016,221.32737475728104,4934.938799999998,5550.9994000000015,1362.2255999999984,149.73214271356818,3.7166467065868263
AS14.06,2014-04-03,6.87,-0.4900000000000001,0.4399999999999998,0.14354123008997996,8450.459800148003,100.52640000000017,203.54631650485385,4925.298999999998,6287.7022000000015,1102.6333999999983,193.48681407035218,2.7166467065868263
AS14.07,2014-04-03,6.830000000000001,-0.3300000000000001,0.4799999999999998,0.15174623090724645,5784.7028000354685,66.81920000000017,252.8037165048538,4635.360199999998,3758.4724000000024,1619.4835999999982,232.8464854271362,2.916646706586826
AS14.08,2014-04-03,7.080000000000001,-0.28000000000000014,0.7466666666666658,0.10299864005270805,4989.366399621957,77.02440000000016,240.428974757281,4398.909199999999,3639.6554000000024,1752.648586941578,232.8464854271362,3.433293413173652
AS14.09,2014-04-03,7.040000000000002,-0.28000000000000014,0.6666666666666657,0.1224519047282669,5750.791599559777,76.92520000000016,490.89911650485385,605.3723999999995,3945.867400000002,1639.923386941578,238.69188542713619,3.833293413173652
AS14.12,2014-04-03,6.6800000000000015,-8.881784197001253e-17,0.5066666666666657,0.14336986162948326,6844.9898001193915,67.73340000000016,514.3722582524267,941.0829999999994,4606.334000000002,1828.5021869415782,380.4148140703522,3.516646706586826
AS14.13,2014-04-03,6.760000000000001,-0.1600000000000001,0.7066666666666658,0.16224831105078746,7694.856799936281,83.20440000000016,532.1533165048538,1148.8949999999995,5971.958200000001,1637.0577869415781,380.4148140703522,5.116646706586826
AS14.14,2014-04-03,6.986666666666666,-0.1800000000000001,0.8666666666666657,0.1580730344754382,6554.778599786749,87.71240000000016,530.363574757281,1260.6531999999995,5066.839400000002,1104.4037738831582,327.42014271356817,5.033293413173652
AS14.15,2014-04-03,7.026666666666666,-0.060000000000000095,0.7999999999999997,0.14231945734797882,7206.811592874574,101.38560866359455,530.363574757281,1560.3738110623356,5216.366937223697,1104.4037738831582,327.42014271356817,4.516646706586826
AS14.16,2014-04-03,6.756666666666666,-0.1600000000000001,0.7466666666666664,0.10861112401464541,6010.600992975282,86.66840866359455,279.8934330097082,1434.8868110623357,4839.227537223697,798.6997738831584,361.7606140703522,4.833293413173652
AS14.17,2014-04-03,7.116666666666667,-0.2000000000000001,0.9466666666666665,0.10198355632090121,5497.290592823077,123.97880866359455,230.81583300970814,1246.0432110623356,4210.743937223697,1020.7265738831582,172.67981407035217,4.633293413173652
AS14.19,2014-04-03,6.916666666666667,-0.04000000000000008,0.7866666666666664,0.05580575678547282,3847.4347930527247,106.02820866359457,230.81583300970814,1067.2780110623355,2177.440337223698,1189.9579608247382,172.67981407035217,3.033293413173652
AS14.20,2014-04-03,6.783333333333336,0.12666666666666654,0.6533333333333331,0.0529329328222517,3383.8335931396987,94.72440866359456,230.81583300970814,753.2630110623355,2867.6052744473936,1189.9579608247382,225.67448542713618,2.316646706586826
AS14.23,2014-04-03,6.743333333333335,0.10666666666666653,0.6533333333333331,0.1250450728018103,5072.2580005168875,73.65760000000016,210.17917475728095,883.8229999999996,3325.208937223698,2150.861973883158,225.67448542713618,2.116646706586826
AS14.26,2014-04-03,6.853333333333334,0.16666666666666652,0.7066666666666666,0.1463846010400645,6264.050793371255,105.33140866359456,210.17917475728095,1192.7452110623356,4033.380474447394,2393.5815608247385,225.67448542713618,2.116646706586826
AS14.27,2014-04-03,6.8933333333333335,0.04666666666666651,0.6266666666666666,0.1373078036544436,5418.407393083628,91.94300866359455,235.78363300970818,1058.2268110623354,3668.093474447394,1999.198360824738,273.0323567839202,2.116646706586826
AS14.28,2014-04-03,7.173333333333334,0.04666666666666651,0.7566666666666666,0.1529149844225606,6625.282993278561,100.15140866359457,215.19257475728097,2262.1560110623354,4224.867874447395,1957.005373883158,225.99028542713617,2.6332934131736523
AS14.29,2014-04-03,7.289999999999999,-0.2200000000000001,0.74,0.17964865801995794,7402.21879335409,125.45200866359455,182.05191650485375,2280.1072110623354,4122.888137223699,1957.005373883158,431.30281407035216,3.349940119760478
AS14.30,2014-04-03,7.489999999999999,-0.28000000000000014,0.74,0.13257109584486393,7386.144393310591,238.75980866359455,151.80651650485376,2206.2346110623353,4221.177137223698,1856.225973883158,397.70194271356814,3.349940119760478
AS14.31,2014-04-03,7.45,-0.1200000000000001,0.8200000000000001,0.14865967670707914,8841.34640040396,236.01500000000016,151.80651650485373,2002.097199999999,3639.4108000000024,1638.6129869415781,346.91027135678416,3.033293413173652
AS14.32,2014-04-03,7.57,-0.09000000000000011,0.8000000000000002,0.15559956281875345,9172.784000205977,226.64800000000014,164.3658582524265,1910.590999999999,3820.975400000002,2557.675186941578,303.93780000000015,3.2332934131736524
AS14.01,2014-04-04,7.210000000000001,-0.0500000000000001,0.6300000000000002,0.15071481478696624,9815.585999917977,245.32500000000013,165.3210582524265,993.0711999999991,4291.142800000002,2665.9911869415782,350.9798713567842,2.916646706586826
AS14.02,2014-04-04,7.040000000000001,-0.09000000000000008,0.6200000000000003,0.15843061769097663,9758.393600034706,247.51740000000018,198.46171650485368,1190.8061999999989,4208.992800000002,2585.0143999999977,145.6673427135682,3.0
AS14.03,2014-04-04,7.0,-0.09000000000000008,0.7000000000000004,0.15081735196976398,7512.775799608232,300.7056000000002,249.34377475728087,1003.5097999999989,3039.6374000000023,1756.2803999999983,135.35114271356818,3.4
AS14.05,2014-04-04,7.08,-0.3700000000000001,0.7000000000000004,0.11920832536204436,6666.056199789053,317.49680000000023,249.34377475728087,1259.485799999999,4200.143400000003,1785.517199999998,186.1428140703522,3.4
AS14.06,2014-04-04,6.88,-0.4000000000000001,0.6400000000000003,0.12640931226624316,7550.016600084311,303.1622000000002,295.49277475728087,1369.1061999999988,4926.1748000000025,1400.5265999999979,229.11528542713617,3.7166467065868263
AS14.07,2014-04-04,6.9399999999999995,-0.5900000000000001,0.5600000000000004,0.11099752529359519,7078.85020041465,314.11080000000027,274.0785747572809,1224.1415999999986,4665.457400000003,1426.454799999998,229.11528542713617,4.9166467065868265
AS14.08,2014-04-04,7.159999999999999,-0.30000000000000016,0.7700000000000005,0.07176824848925792,6601.27780041694,291.2354000000002,274.0785747572809,1035.2761999999989,4576.691600000003,1507.4315869415777,229.11528542713617,4.316646706586826
AS14.09,2014-04-04,7.05,-0.4900000000000002,0.6400000000000005,0.06955526973933931,7337.518200588221,122.90160000000022,277.79491650485363,904.6035999999988,5069.644000000002,1828.6651869415775,227.98028542713618,4.516646706586826
AS14.12,2014-04-04,6.95,-0.18000000000000022,0.5733333333333339,0.08901994312182096,6990.740000200263,82.85040000000022,564.3342582524265,783.4021999999986,4431.993800000002,1846.0121869415775,278.4012140703522,6.116646706586826
AS14.13,2014-04-04,7.109999999999999,-0.2200000000000002,0.7333333333333338,0.09846363309951336,6731.766600847234,114.84360000000022,505.62591650485365,795.1459999999986,4628.268600000003,1381.5323869415777,278.4012140703522,5.8
AS14.14,2014-04-04,7.31,-0.2700000000000002,0.9333333333333339,0.08930144671958504,4788.559000444405,74.82940000000022,546.6759747572808,570.6711999999986,3382.678600000003,1289.4811738831577,278.4012140703522,4.9166467065868265
AS14.15,2014-04-04,7.25,-0.20000000000000018,0.883333333333334,0.11575270081567893,4683.484000301353,103.03920866359461,546.6759747572808,637.8397999999986,2996.4700000000034,1289.4811738831577,278.4012140703522,4.9166467065868265
AS14.16,2014-04-04,7.040000000000001,-0.09000000000000016,0.8933333333333339,0.12935848817160617,4288.842800426475,96.2562086635946,493.6531747572808,717.6873999999985,2739.0820000000035,1137.1783738831575,272.8600140703522,5.716646706586826
AS14.17,2014-04-04,7.140000000000001,-0.36000000000000015,0.9200000000000005,0.13356971362223857,3717.236201047891,96.0326086635946,207.11383300970792,523.2793999999985,2397.011000000003,1444.2957738831574,181.2444140703522,3.916646706586826
AS14.19,2014-04-04,6.980000000000001,-0.28000000000000014,0.8000000000000005,0.12562549253399155,2896.9438005447323,94.83280866359462,207.11383300970792,633.6627999999986,1358.7330000000034,1551.0215608247374,181.2444140703522,5.516646706586826
AS14.20,2014-04-04,6.880000000000001,0.06999999999999984,0.7000000000000005,0.12800975179325086,3248.6050004005374,96.83900866359463,207.11383300970792,640.9637999999986,1576.6460000000034,1417.4597738831574,141.71774271356819,5.516646706586826
AS14.23,2014-04-04,6.840000000000001,0.14999999999999986,0.7000000000000005,0.20410224443077488,5491.187600278853,63.564600000000226,166.8821747572807,800.6813999999986,3215.645800000003,1528.4869869415772,141.71774271356819,5.516646706586826
AS14.26,2014-04-04,6.95,0.3399999999999998,0.5900000000000005,0.19909987420199066,5722.856193075238,93.25220866359462,216.18863300970793,982.1154110623347,3593.544137223699,1328.1655738831573,192.3110140703522,4.116646706586826
AS14.27,2014-04-04,6.95,0.6599999999999999,0.47000000000000064,0.19498124825698887,5347.015392742213,108.45740866359463,186.19797475728075,1280.5878110623348,3532.3365372236995,1033.5001738831572,233.50568542713623,5.316646706586826
AS14.28,2014-04-04,6.7,0.5999999999999999,0.3900000000000007,0.1885582066141515,7309.221792850558,90.58640866359461,182.17251650485355,1716.352811062335,4749.016337223699,928.5481869415771,185.7240140703522,3.7166467065868263
AS14.29,2014-04-04,6.9,0.1999999999999999,0.44000000000000067,0.18843531690678186,7689.467592821185,96.1736086635946,286.46845825242633,1663.891411062335,5086.0389372237,853.6007869415771,195.90861407035226,3.0
AS14.30,2014-04-04,7.06,-0.24000000000000007,0.44000000000000067,0.10817483837322203,8426.542992935243,174.08860866359458,290.1852582524263,1765.5112110623352,4619.227737223699,1473.6157869415772,215.67354271356825,3.2
AS14.31,2014-04-04,7.0699999999999985,-0.31000000000000005,0.47000000000000064,0.11112389800643623,7718.998000144961,140.7940000000002,290.1852582524263,1609.1545999999992,3914.487200000003,1266.0553999999972,215.67354271356825,3.4
AS14.32,2014-04-04,7.269999999999999,-0.6100000000000001,0.5300000000000006,0.09806530465399219,8232.575800418857,128.29420000000022,320.1759165048535,1321.284399999999,4276.589600000003,1290.0149999999974,215.67354271356825,2.8
AS14.01,2014-04-05,7.479999999999999,-0.5900000000000001,0.6500000000000006,0.0968845759433112,6148.588800144193,123.25200000000022,310.5063165048535,3647.045599999999,3043.0166000000036,1167.3183999999974,263.45521407035227,3.116646706586826
AS14.02,2014-04-05,7.359999999999998,-0.34,0.6200000000000007,0.15824326199863767,7968.758800697329,129.54340000000025,232.54051650485343,4035.7585999999988,2994.4774000000034,1291.8019999999974,292.7972854271363,4.9166467065868265
AS14.03,2014-04-05,7.3199999999999985,0.13999999999999996,0.6200000000000007,0.15262078680705207,5611.6066004753075,61.97040000000025,221.71051650485342,3724.391999999999,1929.1928000000037,777.0001999999971,239.7230854271363,5.516646706586826
AS14.05,2014-04-05,7.459999999999999,0.05999999999999994,0.7400000000000007,0.13971766954217626,5597.405600595472,151.85420000000025,221.71051650485342,3642.9531999999986,2124.1970000000038,785.1523999999971,239.7230854271363,5.316646706586826
AS14.06,2014-04-05,7.26,0.07999999999999993,0.8000000000000007,0.1833824656532931,5369.532000303267,156.58900000000023,194.36245825242622,3686.5171999999984,2256.535400000004,788.7403999999972,239.7230854271363,4.716646706586826
AS14.07,2014-04-05,7.1,0.15999999999999995,0.8133333333333341,0.20584332147437032,5776.903400230406,164.22240000000022,186.63305825242622,1027.6693999999982,2330.1990000000037,847.1955999999973,239.7230854271363,6.6
AS14.08,2014-04-05,7.1,0.19999999999999996,0.9333333333333342,0.1671422052610935,3510.40779991149,153.3754000000002,160.30291650485347,641.391399999998,2133.611400000004,703.6803999999973,239.7230854271363,5.516646706586826
AS14.09,2014-04-05,7.08,-0.040000000000000036,0.8833333333333343,0.1673816177351663,3832.894000291816,156.5424000000002,207.6477747572807,599.591199999998,2537.7864000000036,684.1805999999974,218.6282854271363,5.233293413173652
AS14.12,2014-04-05,6.82,-0.040000000000000036,0.7633333333333343,0.1835835875923921,4308.427000284186,78.20660000000021,199.1805165048535,842.893199999998,2733.181400000004,931.8433999999974,171.9440140703523,5.833293413173652
AS14.13,2014-04-05,6.779999999999999,0.07999999999999997,0.7633333333333343,0.1564210616665065,5980.5748002052205,109.4864000000002,226.5285747572807,753.7319999999982,4310.370800000004,929.8491999999975,171.9440140703523,6.349940119760478
AS14.14,2014-04-05,7.06,-0.24000000000000005,0.7500000000000009,0.11349543278703784,5202.297000360479,98.9658000000002,247.9530330097079,673.7837999999981,3953.940600000004,1099.0425869415776,117.93974271356828,4.466586826347305
AS14.15,2014-04-05,7.139999999999999,-0.08000000000000004,0.7100000000000009,0.11544418345157806,4860.290200424185,124.7382086635946,247.9530330097079,673.7247999999981,4411.1551372237,1326.5833738831575,117.93974271356828,4.349940119760478
AS14.16,2014-04-05,7.039999999999999,-0.08000000000000004,0.7600000000000009,0.10981701894941356,3807.744600248328,112.4132086635946,247.9530330097079,682.7151999999982,3836.8529372237,915.3253738831576,172.3438140703523,3.6332934131736523
AS14.17,2014-04-05,7.199999999999998,-0.040000000000000036,0.8800000000000008,0.11758531583703298,3684.9522002220083,107.72820866359461,208.30483300970792,408.67859999999814,3819.2713372237,779.8507738831574,219.0280854271363,4.033293413173652
AS14.19,2014-04-05,7.4399999999999995,-0.20000000000000004,0.9600000000000009,0.11348421460117138,1636.1116004466944,73.20820866359463,208.30483300970792,518.9713999999981,1664.1351372236998,742.1485738831575,219.0280854271363,5.316646706586826
AS14.20,2014-04-05,7.359999999999999,0.19999999999999998,1.0000000000000009,0.1282605744181303,1500.4470004081652,90.64800866359462,208.30483300970792,223.88899999999802,1516.0825372237,589.2385869415775,273.0323567839203,4.8
AS14.23,2014-04-05,7.1,0.15,1.0000000000000009,0.1789553574998315,2797.456000232689,89.61460000000022,208.30483300970792,320.24039999999803,1776.9976000000038,490.5489999999974,273.0323567839203,4.2
