"Date,""mood"",""arousal"",""valence"",""activity"",""screentime..s."",""other..s."",""travel..s."",""buu"",""coso"""
2014-03-31,7.4,0.4,0.6,0.0836335845955087,9398.24399995804,98.786,308.017968899522,2050.156,4412.685
2014-03-31,6.8,-0.4,1,0.0553413217689974,1278.2409992218,122.04,308.017968899522,432.613,581.754
2014-03-31,7,-0.2,0.4,0.160605456891317,7504.32200050354,49.306,308.017968899522,2017.195,4760.99
2014-03-31,4.33333333333333,-1,0,0.0513660767337238,13187.4460000992,48.167,207.856,1666.65,7297.569
2014-03-31,7.6,0,1.2,0.0789346518177163,1670.54099965095,50.666,308.017968899522,17.083,1687.745
2014-03-31,7,-0.2,0.2,0.0833333333333334,6808.90499949455,49.509,576.383,627.418,3373.753
2014-03-31,6.4,0.4,0.4,0.0725464900664517,3845.62700009346,47.557,772.399,954.035,1573.378
2014-03-31,7,-1.2,0.6,0.292226890756302,5456.01199793816,74.55,308.017968899522,543.161,3442.23
2014-03-31,6.75,-0.25,0.75,0.0465551757426134,3093.01299977303,39.337,308.017968899522,3419.888,1041.851
2014-03-31,7.2,0.2,1,0,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-03-31,6,-0.25,0.333333333333333,0.134740307956026,73.7969999313355,8.153,308.017968899522,12.349,53.071
2014-03-31,7.25,0.5,1,0.0979860517653389,5835.67500138283,581.246,8194.607,641.707,4292.343
2014-03-31,7.2,-0.4,1,0.130120999549245,6191.57199954986,44.667,238.217,857.533999999999,5208.941
2014-03-31,7,0.8,0.8,0.0125,20.71399974823,177.77070444243,308.017968899522,1498.21942881795,20.709
2014-03-31,7.5,-0.25,1.5,0.383014657192235,15913.595998764,96.989,34.179,2361.521,9228.339
2014-03-31,7,0.6,0.4,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-03-31,6.5,0,0,0.0241511666299802,1870.4369995594,40.548,308.017968899522,824.565,784.381
2014-03-31,7.6,-0.8,1,0.234519508554321,12971.8110003471,251.44,51.068,1055.014,10446.776
2014-04-01,6,0.2,0,0.118443242712736,17173.9060020447,121.19,1614.621,1903.153,11135.593
2014-04-01,7.4,-0.2,0.8,0.261960532189054,3297.73799705505,186.413,345.2,2790.014,1513.731
2014-04-01,7.6,0.4,0.4,0.097414340146311,3205.79399943352,203.234,308.017968899522,543.663,711.798
2014-04-01,7,0,1,0.07812598561495,4642.27499938011,68.679,308.017968899522,531.224,3155.604
2014-04-01,7.75,0,0.75,0.225853623402472,8370.86999964714,56.761,308.017968899522,1351.484,6258.84
2014-04-01,6.6,-1,0.8,0.0807622580241118,14699.6999993324,55.382,308.017968899522,1262.832,8469.544
2014-04-01,7.2,-1,1,0.0623538545853124,2074.41900062561,59.789,308.017968899522,31.21,2597.907
2014-04-01,7.6,0,0.6,0.0798611111111111,12936.0860011578,64.097,137.18,3023.714,5366.623
2014-04-01,6.4,0.4,0.75,0.140792154842012,8892.60899925232,44.646,68.079,1334.388,6182.266
2014-04-01,7.5,-1.5,1,0.438748346560847,7494.29600048065,136.147,308.017968899522,3229.54,8367.57
2014-04-01,6.2,0,0.4,0.0520055667194414,430.883999824524,40.202,308.017968899522,262.253,127.566
2014-04-01,7.2,0.6,1,0.271825396825397,769.855000019074,177.77070444243,308.017968899522,288.358,734.821
2014-04-01,5.8,-0.4,0.6,0.313439434129089,1473.55399990082,177.77070444243,40.949,98.198,243.228
2014-04-01,7.4,0.6,1,0.146776392180804,5640.40600109101,298.982,137.781,1061.731,5146.66
2014-04-01,6.4,0,0.2,0.133466829294,3570.4710009098,49.427,308.017968899522,600.323,4749.215
2014-04-01,6.25,0,0,0,29.6319999694824,177.77070444243,308.017968899522,38.34,3907.69487054735
2014-04-01,7.5,0,2,0.511297498797499,9203.44099903106,35.653,359.536,1540.818,6328.49800000001
2014-04-01,6.6,0.4,-0.2,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-01,7.5,0,0,0.126609979933453,8599.74399924278,110.383,350.225,3753.811,5142.974
2014-04-01,7.8,-1.2,1.2,0.157150081085066,12881.6169993877,372.196,28.275,5022.661,5748.467
2014-04-01,8,-1,1.5,0.119122540322463,2715.74199914932,265.192,308.017968899522,259.094,1629.603
2014-04-02,6.5,0.333333333333333,0.666666666666667,0.101916610638223,21358.510999918,541.541,308.017968899522,3955.72,10348.948
2014-04-02,6.4,-0.6,-0.2,0.319120561799634,6883.82800173759,128.744,308.017968899522,1964.21,3260.324
2014-04-02,7.4,0.2,0.6,0.0786881382869165,3364.24000072479,98.842,54.145,854.198,820.558
2014-04-02,7,-0.2,1,0.0731261412742347,3362.54299902916,112.719,308.017968899522,574.26,2056.387
2014-04-02,6.8,-0.6,0.4,0.162552521008403,9183.50400090218,58.694,22.122,597.655,7281.409
2014-04-02,5.5,-1.25,0.25,0.156187453218202,13329.9649984837,105.003,711.465,3917.305,5166.097
2014-04-02,6.6,-0.4,0.8,0.00828954735938543,696.810000658035,51.734,308.017968899522,54.01,2018.028
2014-04-02,6.2,0.2,0,0.0413865546218487,3616.18499994278,78.426,308.017968899522,1361.671,731.923
2014-04-02,6,-0.4,0.333333333333333,0.147060227484751,13215.4480004311,77.779,25.71,841.662,4907.239
2014-04-02,7.4,-1.2,1,0.371207945037994,9194.63899707794,100.02,308.017968899522,390.476,21549.335
2014-04-02,7,-1,1,0.0634875031248198,779.872999191284,14.067,308.017968899522,1549.849,232.495
2014-04-02,7.2,0.8,1,0.189484126984127,1661.3069999218,8.031,308.017968899522,312.297,1331.662
2014-04-02,6.4,-0.2,1,0.0304742113057525,8644.52800011635,177.77070444243,308.017968899522,29.768,106.486
2014-04-02,7.5,0.25,0.75,0.0901766647503505,7401.75599956512,187.99,150.554,1198.843,2245.972
2014-04-02,7.6,-0.2,1,0.0771635548510742,1855.27500033379,41.193,308.017968899522,585.067,1229.554
2014-04-02,6.5,0,0.25,0.0671296296296297,2276.72800064087,18.118,93.434,510.743,1504.965
2014-04-02,7,0.5,1,0.46934807020554,11304.2000002861,90.07,1204.962,1545.486,4984.056
2014-04-02,6.4,0,0,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-02,6.8,-0.2,0.4,0.0432156771266439,11887.3700008392,104.937,160.134,2899.433,6345.75
2014-04-02,8.5,0.25,1.5,0.153581321405201,2727.84099936485,170.449,308.017968899522,236.551,3105.215
2014-04-02,7.6,-0.6,0.6,0.163744398036123,9073.77499842643,910.432,308.017968899522,682.158,4635.3
2014-04-02,6.66666666666667,0,0.666666666666667,0.234817017504906,13322.0259993076,87.498,308.017968899522,1625.321,1373.379
2014-04-02,7,0,0,0.164930964584895,6280.1409983635,82.982,308.017968899522,557.439,2087.999
2014-04-03,6.4,-1.2,0,0.0492384727084411,21401.8350007534,213.902,19.082,2504.236,17592.323
2014-04-03,5.75,-0.25,0,0.322505839909989,6814.30000090599,56.132,318.294,1269.299,3717.852
2014-04-03,7.8,0,1,0.0836364543999837,2312.74599981308,91.237,308.017968899522,19636.155,685.184
2014-04-03,7.2,-1,0.8,0.0527514853351881,4592.45099902153,86.589,308.017968899522,707.565,3671.639
2014-04-03,7.2,0,0.4,0.209573898096298,7130.96700024605,54.772,167.515,509.24,5771.513
2014-04-03,6.2,-0.4,0.2,0.0902634767947734,8073.05000019073,45.366,265.369,1054.542,4946.174
2014-04-03,7,0,1.33333333333333,0.0787678856372969,2837.61799883843,107.158,308.017968899522,87.044,3123.767
2014-04-03,7.6,0,0.6,0.180902777777778,6119.87199950218,90.741,1508.771,668.471,2216.244
2014-04-03,5.4,0.4,0,0.15734126984127,10063.4420018196,40.63,373.786,2386.118,6973.972
2014-04-03,7.6,-0.8,1.4,0.303966145202819,11380.3019993305,132.127,308.017968899522,1548.3,12599.634
2014-04-03,7.33333333333333,-0.5,1,0.069387093918027,2372.65899944306,67.906,308.017968899522,1613.333,420.58
2014-04-03,7.2,0.6,1,0,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-03,6.25,-0.5,0.333333333333333,0.0123611111111111,138.819000005722,17.155,308.017968899522,41.036,330.547
2014-04-03,7.2,0.2,1,0.124203431372549,7496.89000105857,227.182,128.398,1441.9,3831.554
2014-04-03,6.6,0,0.6,0.073077147525677,3131.02300047874,42.374,308.017968899522,654.474,2433.116
2014-04-03,6.66666666666667,0.333333333333333,0.333333333333333,0.0550229741019215,54.6529998779297,11.387,308.017968899522,43.258,3907.69487054735
2014-04-03,7,0.5,1,0.360560699897793,14539.9050011635,70.19,153.237,2238.447,6159.423
2014-04-03,6.8,-0.2,0.6,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-03,7.4,-0.4,0.6,0.0788194444444445,3268.67299962044,160.24,308.017968899522,769.308,2005.119
2014-04-03,8,0,1.25,0.151113051366262,9165.4010014534,83.416,153.465,6674.12,5216.988
2014-04-03,7.25,-1,0.25,0.188691342088908,3939.33200025558,137.89,90.717,133.014,3361.506
2014-04-03,8,0.2,1,0.125172889022323,14459.533000946,636.729,2.01,1869.084,6650.868
2014-04-03,6.6,0.6,1,0.199501656613458,13373.7929997444,161.8,308.017968899522,564.96,962.573
2014-04-03,8,-0.25,0.5,0.113518875002816,4925.86099863052,113.405,319.217,311.777,2912.942
2014-04-04,6.2,0.2,0.4,0.126689311207326,12379.4110000134,176.801,158.241,2086.521,7567.825
2014-04-04,6.4,-1.2,0.2,0.22727035660896,3653.37000083923,148.852,308.017968899522,1121.689,2950.756
2014-04-04,7.8,0.2,1.4,0.0871065604162596,3231.44399881363,902.67,308.017968899522,932.602,804.091
2014-04-04,7,-0.8,1,0.0414565235748597,9140.19500064851,245.756,308.017968899522,1844.84,6765.103
2014-04-04,7,-0.4,0.2,0.14952380952381,9345.66300010681,41.732,549.962,859.879,6543.099
2014-04-04,6.5,-0.75,0,0.0496303763440861,10023.5790016651,231.544,51.17,1361.698,6264.238
2014-04-04,7.5,0.25,1.25,0.0311239725872736,1265.50800085068,34.475,308.017968899522,177.362,2506.927
2014-04-04,7.25,-0.75,0.75,0.0760416666666666,6912.64599967003,61.001,275.002,279.239,3268.853
2014-04-04,6.5,0.75,0.666666666666667,0.138779890487268,7406.30399870872,45.5,1689.117,1238.833,3576.852
2014-04-04,7.8,-0.6,1,0.196742259412272,8050.79600334167,201.698,308.017968899522,918.598,7524.473
2014-04-04,7.5,-1,1,0.00381944444444444,307.540999650955,31.473,308.017968899522,239.324,36.288
2014-04-04,7.2,0.6,1,0.163380243067743,740.133000135422,177.77070444243,308.017968899522,513.205,575.884
2014-04-04,6.2,-0.2,0.8,0.144070603446303,4939.44000029564,27.086,9.888,678.477,1981.913
2014-04-04,7,-0.6,0.8,0.15983601774043,4548.2710018158,44.382,308.017968899522,266.793,1866.497
2014-04-04,7,-0.2,0.4,0.157021153971037,3949.33400082588,195.699,308.017968899522,1470.515,2333.083
2014-04-04,7,0.75,0.5,0.0157407407407407,2065.84699892998,41.504,308.017968899522,275.829,1125.853
2014-04-04,7,1,1,0.543842706255363,11953.045999527,9.152,55.262,1311.793,8770.883
2014-04-04,6.75,0.75,0.25,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-04,7,1,0.2,0.139242888015421,2669.06700015068,120.408,106.467,1759.155,1560.459
2014-04-04,5.75,-0.5,0,0.12490594575685,13760.3660013676,106.344,236.293,3649.34,8416.482
2014-04-04,8,-1.25,0.75,0.0151262922038926,3967.07599878311,69.44,777.9,13.522,2810.966
2014-04-04,7.8,-1.2,1,0.142540313587564,15638.4230000973,398.727,73.846,1819.892,6436.827
2014-04-04,6.8,0.4,0.4,0.133804050468453,2560.05800032615,9.051,308.017968899522,803.864,347.702
2014-04-04,8,-0.5,0.5,0.0739499212532008,5236.95600152016,57.909,308.017968899522,319.804,3370.971
2014-04-05,6.8,-0.4,0.6,0.119002302203445,3340.43099999428,81.133,187.945,15278.146,2248.617
2014-04-05,7.4,0,0.6,0.321919722480525,13067.9260015488,100.897,388.071,1957.087,2568.27
2014-04-05,7.6,1.2,1,0.114427937629636,3852.66199898719,60.862,19.696,263.059,1110.404
2014-04-05,7.5,0,1,0.069288464144074,2489.05300092697,458.47,308.017968899522,396.67,1322.723
2014-04-05,7,-0.4,0.8,0.292273901808786,4097.58800005913,81.583,119.68,537.624,4032.663
2014-04-05,6,0,0.666666666666667,0.231306581308831,5377.28799962998,119.3,149.298,1983.907,2616.935
2014-04-05,7.4,0.2,1.2,0.128414141414141,1735.44799995422,46.662,308.017968899522,25.697,1585.332
2014-04-05,7.5,0,0.75,0.115625,5465.09300088882,76.697,308.017968899522,54.058,3131.279
2014-04-05,6.2,0,0.4,0.150298313430203,4866.71800088882,66.791,214.084,1613.18,2299.698
2014-04-05,6.8,0.2,0.8,0.156461272179357,12458.3269996643,237.982,308.017968899522,91.818,11918.61
2014-04-05,7.4,-1.6,0.6,0.0166784369114877,1485.89900040627,66.697,308.017968899522,1584.166,834.784
2014-04-05,7.8,1,1,0.138157894736842,25.4140002727509,177.77070444243,308.017968899522,25.402,3907.69487054735
2014-04-05,7,0,1,0.0874891774891775,202.365000009537,15.072,308.017968899522,99.01,259.768
2014-04-05,7,0.2,1,0.1891397978683,4252.75600075722,43.366,15.843,242.997,2211.79
2014-04-05,8,-0.6,1.2,0.135955766000049,2214.12400078773,65.382,308.017968899522,643.282,1142.929
2014-04-05,7,0.4,0.8,0.0905602359962825,807.576000213623,153.896,308.017968899522,108.754,94.521
2014-04-05,6.5,0.75,1,0.391631810145348,6510.45899939537,170.357,308.017968899522,507.159,5175.98
2014-04-05,8,1,1,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-05,7.4,-0.2,0.6,0.0513888888888889,5887.94499778748,77.463,308.017968899522,1813.64,4648.324
2014-04-05,7.6,-0.8,0.8,0.0278597907389609,7930.45699810982,88.969,308.017968899522,2628.254,3618.136
2014-04-05,8.2,0.8,0.8,0.149882149958337,6806.07800030708,87.655,316.994,151.904,5220.722
2014-04-05,8,-0.8,1,0.067549336628284,9363.12999916078,304.675,308.017968899522,1344.452,3164.508
2014-04-05,7.4,0.8,0.6,0.243202358730907,5775.23000025749,135.783,51.254,1599.229,712.157
2014-04-05,8.4,1.4,1.4,0.0623570148156425,3774.86599993706,131.054,308.017968899522,1081.431,1694.48
2014-04-06,6.5,-0.75,0.5,0.0644077994424681,7467.32199978828,119.12,308.017968899522,4594.911,3677.203
2014-04-06,4.5,-1,-1.25,0.215209520160852,3649.96799850464,30.011,308.017968899522,576.385,1615.864
2014-04-06,6.8,0.2,0.8,0.0767720154852371,6028.54899859429,1024.593,308.017968899522,34.157,730.343
2014-04-06,6.8,-0.4,1,0.0773626381532749,4267.38500022888,65.893,308.017968899522,302.395,3610.455
2014-04-06,7,-1,0.4,0.0204257246376811,5300.54499936104,76.721,308.017968899522,760.537,3929.325
2014-04-06,6.75,-0.75,1,0.0563157634848811,7656.60600090027,110.165,308.017968899522,883.908,4378.342
2014-04-06,7.6,0,1.25,0.00728023528880459,1296.00800037384,34.396,308.017968899522,80.16,864.779
2014-04-06,6.8,-0.4,0.8,0.138888888888889,7160.64800238609,52.749,308.017968899522,296.112,3149
2014-04-06,6.25,0.25,0.75,0.0872111194733989,2818.02900028229,39.345,346.344,567.62,1227.82
2014-04-06,6.25,0.25,0.75,0.320321023202379,8325.58799862861,115.575,283.402,1633.205,6674.389
2014-04-06,7.4,-1,1,0.0290152360379179,1263.38700032234,44.724,308.017968899522,1628.343,6870.629
2014-04-06,6.2,-0.2,0,0.00657894736842105,423.746000051498,177.77070444243,308.017968899522,225.358,198.23
2014-04-06,6.75,-0.666666666666667,1,0.199877498089923,1605.84399962425,8.062,308.017968899522,442.351,629.175
2014-04-06,7.25,0.25,1.25,0.036888059227794,3759.11199951172,101.225,308.017968899522,147.799,1208.683
2014-04-06,7.25,-1.25,1,0.0942241064341779,2472.24199986458,49.277,308.017968899522,764.085,1658.215
2014-04-06,7,0.6,0.8,0.0602271408224648,3924.26999950409,177.77070444243,308.017968899522,231.018,1290.167
2014-04-06,7,0,0.6,0.303280855603944,13406.3130030632,71.52,71.769,946.115,8268.191
2014-04-06,6.75,0,0,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-06,7,-1,0.2,0.0809027777777778,4060.82999944687,63.426,116.07,968.426,3079.492
2014-04-06,7.2,-0.6,0.6,0.0122530367142436,5941.96299958229,50.495,308.017968899522,907.586,3826.633
2014-04-06,7.75,0,0.8,0.114635345061642,9531.90299963951,215.304,308.017968899522,256.992,9265.629
2014-04-06,8,-1.2,1,0.0910381678849411,10319.0620005131,249.572,308.017968899522,1165.129,3000.42
2014-04-06,6.6,0,0.2,0.167463823046803,7647.47999954223,46.383,308.017968899522,1964.67,859.568
2014-04-06,7.6,-1.4,0,0.0647061348433981,4897.05799818039,69.807,243.971,598.112,2867.481
2014-04-07,6.5,-0.666666666666667,0.25,0.0506706211743179,9846.38099980354,170.348,60.247,1133.188,8830.433
2014-04-07,6.8,0,0.6,0.1365237343961,6366.52699828148,106.148,308.017968899522,1482.948,5769.363
2014-04-07,7.4,0.2,1,0.14406393678903,5035.64499974251,72.082,308.017968899522,678.775,1787.445
2014-04-07,6.75,-0.25,0.75,0.066858694418972,5002.37899971008,77.921,308.017968899522,549.537,4020.034
2014-04-07,6.2,-0.6,0,0.194947209653092,6208.28999948502,43.457,37.449,402.886,5712.241
2014-04-07,5.4,-0.6,0.2,0.0805241620390383,16856.0139994621,233.405,308.017968899522,1957.102,9551.31
2014-04-07,7,0,1,0.10247313379515,4442.05399847031,69.48,308.017968899522,372.53,3627.754
2014-04-07,6.2,-0.5,0,0.078125,5353.67900180816,63.722,348.162,174.613,2936.579
2014-04-07,6.4,0.2,1,0.125655119356675,5998.45700025558,59.736,248.585,1641.343,3377.47
2014-04-07,7.4,-0.4,1,0.308004656765719,10618.1819992066,1502.867,308.017968899522,254.955,13276.833
2014-04-07,7,-0.2,1,0.00882735715475596,550.364000082016,84.597,308.017968899522,224.365,240.571
2014-04-07,6.8,0.4,0.4,0.106758373205741,517.509999990463,18.198,308.017968899522,48.502,450.682
2014-04-07,7,-0.2,1,0.0864168979340117,2214.0070002079,177.77070444243,308.017968899522,222,527.992
2014-04-07,7,1,1,0.0489995128486177,8653.17100048065,23.193,308.017968899522,167.162,2166.407
2014-04-07,6.6,-1,0.6,0.183434929130736,3835.0420024395,63.583,308.017968899522,1506.19,3210.152
2014-04-07,6.8,0.6,1,0.0290117079889807,290.202000141144,177.77070444243,308.017968899522,73.935,1457.672
2014-04-07,5.75,-0.25,0.25,0.382308226347741,10270.5819997787,51.225,667.904,1518.408,5592.453
2014-04-07,6.75,0.25,0,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-07,7.6,1,0.8,0.084375,4268.78799867631,69.964,58.36,690.937,3327.443
2014-04-07,8,0.2,1.25,0.111666978996758,11464.4300012589,65.002,305.136,11171.201,6363.523
2014-04-07,7.2,-0.6,0.2,0.195409274821039,11191.9260005951,234.98,308.017968899522,266.639,9817.038
2014-04-07,7.6,0,1,0.121952154706541,16311.2620010376,400.628,163.758,2061.792,10109.781
2014-04-07,6.6,0.2,0.2,0.146970430879658,5538.42400050164,11.035,308.017968899522,880.184,894.423
2014-04-07,7,-0.5,-0.5,0.0824316086519032,5388.95900011063,52.179,90.097,1756.486,2536.077
2014-04-08,6.6,-0.4,0.333333333333333,0.0753270582613485,15101.1320018768,209.514,308.017968899522,928.832,12132.674
2014-04-08,6.25,-0.25,0.5,0.261951037621564,4079.15199947357,134.434,308.017968899522,1184.778,2902.108
2014-04-08,7.4,0.4,1.2,0.103830888965365,4475.89199995995,70.913,308.017968899522,884.658,683.364
2014-04-08,6.75,0.25,0,0.0851247802588242,2492.81900143623,652.77,308.017968899522,278.881,1472.667
2014-04-08,6.6,-0.2,0,0.174948559670782,8079.53199887276,61.256,4.01,2506.426,5464.118
2014-04-08,6.8,-0.4,0.6,0.07680102095483,9726.61599946021,178.111,308.017968899522,1278.008,7743.69
2014-04-08,6.5,-0.25,0.5,0.0581482922279692,2564.48700094223,56.654,308.017968899522,99.061,2651.204
2014-04-08,7.2,0,0.6,0.0864583333333333,4055.72700023651,65.994,389.942,219.268,1757.348
2014-04-08,6.25,0,0.25,0.117654971593157,7995.54100036621,44.583,117.344,3070.942,4756.235
2014-04-08,8.2,0.8,1.4,0.124335514782291,10384.8840022087,129.537,308.017968899522,1076.901,8144.483
2014-04-08,6.8,-0.2,0.8,0.0395920868347339,452.856999397278,47.408,308.017968899522,40323.877,67.482
2014-04-08,6.8,0.2,0.6,0,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-08,6.4,0.5,0.666666666666667,0.0398968008255934,7.27500009536743,177.77070444243,308.017968899522,9.241,3907.69487054735
2014-04-08,7,0.4,1,0.026065395166331,10594.2939994335,48.317,282.706,2682.094,4436.69
2014-04-08,6.8,-0.4,1,0.0890627978565847,2903.4530005455,39.395,308.017968899522,1047.87,1925.071
2014-04-08,7.25,0.5,0.75,0.00336700336700337,601.964999914169,177.77070444243,308.017968899522,66.224,4.024
2014-04-08,6.6,0.2,0.6,0.230117880485528,14280.3359997272,103.987,127.947,1130.249,5446.732
2014-04-08,8,0.5,1,0.181489262371615,8058.66199970245,223.067,68.551,1963.874,6532.675
2014-04-08,6.4,0,0,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-08,7.6,-0.6,0.8,0.0711805555555556,2996.42699956894,157.368,180.676,1083.481,1949.227
2014-04-08,7.8,-0.2,1,0.0988504197495674,7366.3850030899,57.39,120.949,5762.342,5177.311
2014-04-08,7.8,-0.8,1,0.13756706347312,14873.3040003777,72.492,182.989,1210.733,11386.312
2014-04-08,7.8,-0.6,1,0.159022545839376,16108.3979985714,777.092,3.011,3909.943,8480.64
2014-04-08,7,0.6,0.6,0.143096554601558,3232.70699882507,253.561,308.017968899522,1537.366,1245.796
2014-04-08,7.8,0.4,0.2,0.0716250473684298,4178.65400147438,65.568,308.017968899522,667.61,2721.269
2014-04-09,7.4,-0.8,1,0.120384114532329,13558.289000988,346.654,308.017968899522,2215.976,9003.426
2014-04-09,7.25,-0.5,0.25,0.24720984804489,5757.42600059509,61.397,308.017968899522,1427.022,2549.866
2014-04-09,7.8,0.6,1,0.0921222333052219,1773.72199964523,74.42,308.017968899522,74.097,763.865
2014-04-09,7,0.25,0.75,0.15361895279047,7907.56599855423,144.336,308.017968899522,589.789,6235.753
2014-04-09,7.4,0.4,0.8,0.103095975232198,9689.76699995995,60.772,247.616,1589.932,7837.215
2014-04-09,6.4,-1,0.6,0.0707902001380262,13731.3909993172,115.867,308.017968899522,834.274,2959.039
2014-04-09,6.25,0.25,0.5,0.0403662659654395,2404.40000033379,3613.761,308.017968899522,118.68,3760.903
2014-04-09,6.5,0.25,0.25,0.0341269841269841,4303.10100030899,29.334,26.014,455.006,1743.517
2014-04-09,5.25,0,-0.5,0.165516729044042,11045.1859984398,41.01,65.869,30537.214,5739.623
2014-04-09,7.8,-0.2,1.2,0.190265148239873,14230.1479969025,874.868,308.017968899522,1468.139,11752.865
2014-04-09,8,0.333333333333333,1,0.117086834733894,1098.34200048447,30.412,308.017968899522,879.335,179.63
2014-04-09,7,0,1,0.0087719298245614,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-09,7.2,-0.5,1,0.240156619398701,3191.62199997902,177.77070444243,308.017968899522,67.282,9.097
2014-04-09,7,0.25,1,0.10923143184508,6714.67299962044,91.727,265.778,573.173,2527.368
2014-04-09,7.2,-0.4,0.8,0.117565128895891,3051.98200154304,60.629,308.017968899522,522.515,2467.106
2014-04-09,7.75,0.25,1,0.069361289395536,1532.69599986076,44.223,308.017968899522,241.883,1270.843
2014-04-09,7.2,-0.4,1.2,0.381734291349676,9193.63000106812,99.894,308.017968899522,326.126,7475.381
2014-04-09,7.4,0,0.2,0.101264880952381,9829.37600064277,370.1,131.47,1741.968,5817.724
2014-04-09,6.4,0,0,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-09,7,0.4,0.8,0.112152777777778,5062.94700074196,254.451,187.411,773.605,3750.055
2014-04-09,7,-1,1,0.243846870591234,12251.7259986401,214.173,308.017968899522,2662.432,3815.313
2014-04-09,7.6,0.4,0.4,0.0684037452212791,5617.37600064278,61.608,308.017968899522,236.87,6346.234
2014-04-09,7.75,-0.5,1,0.16093566148462,18234.7779986858,1052.962,308.017968899522,2291.652,7422.615
2014-04-09,7,0.2,0.6,0.219660378144261,3999.75299930573,71.124,308.017968899522,1285.65,2565.083
2014-04-09,7.33333333333333,0.333333333333333,0,0.08153097175156,4124.16200017929,26.176,85.631,1278.908,2117.498
2014-04-10,7.4,-0.4,0.8,0.0789631051948911,9296.09899926186,107.919,308.017968899522,1093.042,6056.128
2014-04-10,7.25,0.25,0.75,0.260750603843293,7844.2389986515,141.214,525.113,1305.497,3293.044
2014-04-10,7.4,0.4,1,0.108066399115195,7018.26100134849,95.092,308.017968899522,2343.626,1792.199
2014-04-10,7.2,0.8,1,0.0133471201432326,3369.27800011635,1896.158,308.017968899522,493.754,2362.412
2014-04-10,7.6,-0.2,0.8,0.224284245166598,7552.35699987412,57.606,890.794,776.309,6625.847
2014-04-10,6.2,0.4,0,0.0989583333333333,5612.33100080491,41.149,22.179,790.477,2901.029
2014-04-10,7.6,1.2,1.4,0.206573262742738,4360.75499987602,82.531,308.017968899522,137.889,4039.016
2014-04-10,6,0.75,0,0.0303571428571429,2158.58700156212,19.387,308.017968899522,196.066,1023.138
2014-04-10,6.4,0.2,0.6,0.133820783431573,7782.51399970054,56.132,308.017968899522,2114.53,5508.06
2014-04-10,7.6,0.6,1,0.309211404675854,8855.4799990654,212.21,308.017968899522,285.247,8507.86
2014-04-10,6.66666666666667,-0.333333333333333,1,0.0520108043217287,846.480999469757,23.165,308.017968899522,881.543,48.181
2014-04-10,7.2,0.4,1,0.00789473684210526,648.267000198364,177.77070444243,308.017968899522,222.572,486.128
2014-04-10,6.6,0.2,1,0.129388638271628,1089.71600031853,15.132,308.017968899522,156.923,553.522
2014-04-10,6.75,1,1,0.100773883502484,8127.94899988175,186.318,172.989,570.605,5313.493
2014-04-10,6.75,-0.5,0.75,0.072801211001642,1047.39500069618,32.281,308.017968899522,3206.806,498.728
2014-04-10,7,0.5,0.5,0.0218364197530864,1213.40699982643,10.035,308.017968899522,86.771,992.412
2014-04-10,7,0,0.8,0.284126213299889,22168.9020004272,200.458,308.017968899522,1653.374,6376.112
2014-04-10,6.5,0.25,0.5,0.143133972338936,6600.75899934769,316.397,94.007,2422.842,5149.73
2014-04-10,6.6,-0.2,0.2,0.119122540322463,6081.64086900243,177.77070444243,308.017968899522,1498.21942881795,3907.69487054735
2014-04-10,7.4,-0.2,0.4,0.125,3914.55099964142,73.634,120.381,1098.357,2699.861
2014-04-10,7,-1,0.5,0.223848427470912,8174.05499839783,68.916,692.413,3772.523,4078.626
2014-04-10,8.6,0.4,1.4,0.167643797582899,7310.52099752426,713.279,308.017968899522,417.922,5458.803
2014-04-10,8.2,-1,1,0.133553242156183,11401.8350009918,406.338,77.751,796.503,5099.953
2014-04-10,7.2,0.4,0.6,0.20133600688258,13377.1509985924,62.44,308.017968899522,2623.409,4872.511
2014-04-10,8.25,0.25,0.75,0.0853813925250737,4656.29499959946,84.356,308.017968899522,168.361,3576.082
